STATION,STATION_NAME,DATE,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-PRES-NORMAL,HLY-CLOD-PCTBKN,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTOVC,HLY-CLOD-PCTSCT,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-PCTCLM,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 00:00,-777.7,13.4,1,1,1,122,475,147,197,59,30,53.1,43.9,51.7,46,57.2,51.7,51.2,3.3,325,1,333,8,220,7,101
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 06:00,-777.7,16.4,1,1,1,125,445,120,245,64,27,53.1,41.1,48.6,42.1,55.4,48.6,47.8,3.2,330,1.5,345,8,210,7,124
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 07:00,-777.7,16.6,1,1,1,188,316,183,229,85,28,52,41,48.4,42.1,55.4,48.4,47.5,3.1,335,1.6,364,8,241,7,115
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 08:00,-777.7,14.5,1,1,1,202,303,184,225,85,30,52,41.9,50.5,44.1,55.9,50.5,49.9,3.3,349,1.5,341,8,219,3,102
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 09:00,-777.7,10.3,1,1,1,210,346,150,212,82,30.2,53.1,42.7,54.8,50,60.1,54.7,54.6,3.8,14,1.6,264,8,183,2,150
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 10:00,0.3,6.3,1,1,1,189,326,191,212,82,28,53.1,42.6,59.1,54,64.9,59,59,4.5,21,1.5,211,8,188,3,182
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 11:00,1.2,3.8,1,1,1,218,297,186,197,102,26.1,54,42.2,62.3,55.9,70,62.3,62.3,5.3,4,0.7,159,8,182,3,150
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 12:00,2.2,2.8,1,1,1,214,296,185,203,102,24.1,54,41.6,64.4,57.2,73.4,64.4,64.3,5.9,243,1,119,8,170,7,143
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 13:00,2.8,2.4,1,1,1,210,316,201,178,95,23,54,41.3,65.4,57.9,75.2,65.4,65.3,6.9,218,2.3,72,5,294,7,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 14:00,2.8,2.5,1,1,1,210,330,192,160,108,23,54,41.7,65.3,57.2,75,65.3,65.2,7.5,214,3.6,41,5,351,6,186
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 15:00,2.5,2.7,1,1,1,192,335,179,176,118,24.1,54,42.1,64.7,57.2,73.9,64.7,64.7,7.9,224,3.8,47,5,362,7,200
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 16:00,1.5,3.4,1,1,1,209,353,179,174,85,25,55,42.8,63.1,57,71.1,63.1,63.1,8.1,245,3.8,25,7,270,5,249
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 17:00,0.5,5.2,1,1,1,211,337,180,164,108,27,54,43.7,60.3,55.4,66.2,60.3,60.3,7,266,3.6,66,7,294,8,212
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 18:00,0.1,6.8,1,1,1,145,447,154,161,92,30,55,44.6,58.4,53.6,63,58.4,58.3,6,278,3,89,8,287,7,271
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 19:00,-777.7,8.1,1,1,1,125,478,163,154,80,28.9,55,44.7,56.9,53.1,61,56.9,56.9,4.7,290,1.9,219,8,242,7,164
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 20:00,-777.7,9.4,1,1,1,135,483,164,166,52,28.9,54,44.6,55.6,51.1,60.1,55.6,55.4,4.2,314,1.4,220,8,232,7,139
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 21:00,-777.7,10.6,1,1,1,106,492,148,178,76,28.9,54,44.4,54.4,50,59,54.4,54.2,3.8,339,1,313,8,217,3,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 22:00,-777.7,11.6,1,1,1,106,486,153,187,68,28,54,44.2,53.5,48,57.9,53.5,53.2,3.6,326,0.7,312,8,189,3,106
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101214 23:00,-777.7,12.7,1,1,1,88,466,173,194,79,28.9,53.6,43.8,52.4,46.9,57.2,52.4,52.1,3.5,334,0.6,313,8,154,7,128
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 00:00,-777.7,13.6,1,1,1,122,488,147,186,57,30,53.1,43.5,51.5,46,57.2,51.5,51,3.3,327,1.1,334,8,221,7,104
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 06:00,-777.7,16.7,1,1,1,132,452,127,230,59,27,51.8,40.6,48.3,42.1,55,48.3,47.5,3.2,333,1.5,344,8,220,7,117
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 07:00,-777.7,16.9,1,1,1,190,320,178,220,92,28,51.8,40.6,48.1,42.1,55,48.1,47.2,3.2,334,1.6,354,8,239,7,117
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 08:00,-777.7,14.8,1,1,1,195,301,177,241,85,28.9,52,41.5,50.2,44.1,55.9,50.2,49.5,3.5,351,1.5,323,8,226,3,104
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 09:00,-777.7,10.5,1,1,1,211,351,143,215,79,30,53.1,42.3,54.5,48.9,60.1,54.5,54.3,3.9,13,1.7,263,8,190,3,150
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 10:00,0.3,6.5,1,1,1,184,334,191,214,77,28,53.1,42.2,58.9,54,64.9,58.9,58.8,4.6,24,1.6,205,3,190,8,178
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 11:00,1.1,3.9,1,1,1,215,302,186,200,98,25,53.6,41.9,62.1,55.9,69.8,62.1,62.1,5.4,1,0.7,159,8,181,3,138
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 12:00,2.1,2.9,1,1,1,214,295,189,196,106,24.1,53.6,41.2,64.2,57.2,73,64.2,64.1,6,242,1,116,8,167,5,154
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 13:00,2.7,2.5,1,1,1,209,315,207,169,99,24.1,53.6,41,65.2,57.9,75,65.2,65.1,7,217,2.4,69,5,298,7,141
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 14:00,2.6,2.5,1,1,1,214,327,190,156,113,23,54,41.3,65.1,57.2,73.9,65.1,65,7.5,214,3.6,38,5,347,6,190
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 15:00,2.4,2.8,1,1,1,210,328,167,172,122,24.1,54,41.7,64.6,57.2,73.9,64.6,64.5,7.9,225,3.8,49,5,357,7,199
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 16:00,1.4,3.5,1,1,1,211,345,177,175,91,25,54,42.5,63,57,71.1,63,62.9,8.1,243,3.9,23,7,262,5,260
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 17:00,0.5,5.2,1,1,1,209,333,180,164,115,26.6,54,43.5,60.2,55,66.2,60.2,60.2,7,264,3.7,70,7,289,8,204
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 18:00,0.1,6.9,1,1,1,141,442,161,164,92,30,55,44.2,58.3,53.6,63,58.3,58.2,6,278,3.1,82,8,296,7,272
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 19:00,-777.7,8.2,1,1,1,125,480,158,158,78,28.9,54,44.3,56.8,53.1,61,56.8,56.7,4.7,292,1.9,213,8,251,7,158
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 20:00,-777.7,9.5,1,1,1,133,490,155,169,54,28.4,54,44.4,55.5,51.1,60.1,55.5,55.3,4.2,316,1.4,224,8,228,7,131
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 21:00,-777.7,10.8,1,1,1,110,494,139,180,76,28.9,54,44.2,54.3,48.9,59,54.3,54,3.8,337,1,316,8,214,3,109
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 22:00,-777.7,11.7,1,1,1,108,490,153,187,61,28,54,44,53.3,48,57.9,53.3,53,3.6,320,0.7,313,8,194,3,106
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101215 23:00,-777.7,12.8,1,1,1,86,465,174,199,77,28.9,53.1,43.5,52.2,46.9,57.2,52.2,51.9,3.5,319,0.7,310,8,165,7,128
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 00:00,-777.7,13.7,1,1,1,123,491,145,184,57,30,53.1,43.2,51.3,46,57,51.3,50.8,3.4,320,1.2,324,8,223,7,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 06:00,0,16.9,1,1,1,137,453,118,230,62,27,51.8,40.4,48.1,42.1,55,48.1,47.2,3.2,329,1.7,345,8,227,7,123
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 07:00,0,17.1,1,1,1,200,321,174,218,87,27,51.8,40.3,47.9,41,55,47.9,46.9,3.3,330,1.7,341,8,245,7,120
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 08:00,0,15.1,1,1,1,208,312,169,238,74,28.9,52,41.1,49.9,44.1,55.9,49.9,49.2,3.5,347,1.6,324,8,229,3,99
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 09:00,-777.7,10.7,1,1,1,204,351,147,224,73,28.9,53.1,41.9,54.3,48.9,60.1,54.3,54.1,3.9,10,1.7,271,8,196,2,148
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 10:00,0.3,6.6,1,1,1,191,339,182,216,71,27,53.1,41.9,58.7,53.1,64.9,58.7,58.6,4.7,22,1.6,214,8,184,3,179
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 11:00,1.1,4.1,1,1,1,207,310,175,205,103,24.8,53.6,41.6,62,55.4,69.8,62,61.9,5.4,3,0.7,164,8,186,3,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 12:00,2,3,1,1,1,221,304,176,196,104,23,53.6,40.9,64,57.2,73,64,63.9,6.1,248,1.1,120,8,180,5,155
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 13:00,2.6,2.6,1,1,1,217,310,199,172,102,23,53.6,40.6,65,57.2,75,65,64.9,7.1,219,2.3,70,5,293,7,138
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 14:00,2.6,2.6,1,1,1,223,325,181,158,113,23,54,40.9,64.9,57.2,73.9,64.9,64.9,7.6,215,3.5,38,5,338,6,191
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 15:00,2.3,2.9,1,1,1,210,326,165,176,122,23,54,41.2,64.4,57.2,73.9,64.4,64.4,7.9,226,3.6,49,5,347,7,192
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 16:00,1.4,3.6,1,1,1,211,350,177,177,84,24.1,54,42,62.8,57,71.1,62.8,62.8,8.1,242,3.8,20,5,260,7,256
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 17:00,0.5,5.4,1,1,1,202,333,180,173,112,26.1,54,43.1,60.1,55,66,60.1,60,7.1,264,3.6,68,7,287,8,209
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 18:00,0.1,7,1,1,1,141,451,155,170,83,28,55,43.8,58.2,53.6,63,58.2,58.1,6,278,3,84,8,306,7,256
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 19:00,-777.7,8.3,1,1,1,127,482,152,167,71,28.4,54,44.1,56.7,52,61,56.7,56.6,4.7,294,1.8,221,8,265,7,148
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 20:00,-777.7,9.7,1,1,1,130,492,148,175,54,28,54,44.1,55.3,51.1,60.1,55.3,55.2,4.3,320,1.4,219,8,236,7,122
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 21:00,0,10.9,1,1,1,112,499,139,184,65,28.9,54,43.9,54.1,48.9,59,54.1,53.9,3.8,338,1,318,8,214,3,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 22:00,-777.7,11.8,1,1,1,109,495,154,188,54,28,54,43.7,53.2,48,57.9,53.2,52.8,3.7,322,0.8,307,8,207,3,107
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101216 23:00,-777.7,12.9,1,1,1,95,475,165,192,72,28.9,53.1,43.2,52.1,46.9,57.2,52.1,51.7,3.6,315,0.8,307,8,166,7,135
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 00:00,-777.7,13.8,1,1,1,116,493,145,189,57,28.9,53.1,42.9,51.2,46,57,51.2,50.6,3.4,317,1.2,318,8,220,7,126
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 06:00,0,17.1,1,1,1,135,465,110,231,59,26.6,51.8,40,47.9,42.1,55,47.9,47,3.3,327,1.7,343,8,237,7,125
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 07:00,0,17.3,1,1,1,193,331,177,209,90,27,51.8,39.9,47.7,41,55,47.7,46.6,3.4,327,1.8,332,8,269,7,119
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 08:00,0,15.3,1,1,1,209,320,169,234,67,28.4,52,40.7,49.7,44.1,55.9,49.7,48.9,3.6,345,1.6,313,8,237,3,102
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 09:00,-777.7,11,1,1,1,203,355,148,223,71,28.9,53.1,41.6,54,48.9,60.1,54,53.8,3.9,6,1.7,276,8,199,2,144
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 10:00,0.3,6.8,1,1,1,187,338,185,219,71,27,53.1,41.5,58.5,53.1,64.9,58.5,58.4,4.8,17,1.6,210,8,187,3,181
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 11:00,1.1,4.2,1,1,1,212,315,174,201,98,24.1,53.6,41.2,61.8,55.4,69.8,61.8,61.8,5.4,357,0.8,172,8,197,4,129
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 12:00,2,3.1,1,1,1,218,308,178,196,101,23,53.1,40.5,63.9,57,73,63.9,63.8,6.1,256,1,118,8,187,5,159
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 13:00,2.7,2.7,1,1,1,212,313,203,173,99,23,53.6,40.2,65,57.2,75,65,64.9,7.1,219,2.1,72,5,284,7,140
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 14:00,2.6,2.7,1,1,1,230,324,182,158,106,21.9,54,40.6,64.9,57.2,75,64.9,64.9,7.6,216,3.2,41,5,326,6,179
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 15:00,2.4,3,1,1,1,208,330,160,181,122,23,54,40.9,64.4,57,73.9,64.4,64.4,8,226,3.5,44,5,354,7,190
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 16:00,1.5,3.7,1,1,1,209,354,170,184,84,24.1,54,41.8,62.8,55.9,71.1,62.8,62.8,8.1,243,3.7,18,7,253,5,253
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 17:00,0.5,5.5,1,1,1,204,330,182,175,108,26.6,54,42.8,60,55,66,60,59.9,7,266,3.6,72,7,281,8,211
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 18:00,0.1,7.1,1,1,1,137,442,161,179,81,27,54,43.4,58.1,53.6,63,58.1,58,6,280,2.8,88,8,293,7,255
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 19:00,-777.7,8.5,1,1,1,119,487,146,175,74,28,54,43.7,56.6,52,61,56.6,56.4,4.7,296,1.7,221,8,260,7,148
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 20:00,-777.7,9.9,1,1,1,126,492,147,181,54,28,54,43.7,55.2,51.1,60.1,55.2,55,4.4,325,1.4,218,8,237,3,117
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 21:00,0,11.1,1,1,1,106,500,137,189,68,28.4,53.6,43.6,53.9,48.9,59,53.9,53.6,3.9,335,1.1,304,8,228,3,118
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 22:00,0,12,1,1,1,104,497,152,190,57,28,53.1,43.4,53,48,57.9,53,52.7,3.8,327,0.8,298,8,209,3,116
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101217 23:00,-777.7,13.1,1,1,1,96,481,155,196,73,28,53.1,42.8,51.9,46.9,57.2,51.9,51.5,3.7,319,0.9,307,8,177,7,132
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 00:00,-777.7,13.9,1,1,1,112,499,137,194,59,28.9,53.1,42.5,51.1,46,57,51.1,50.5,3.5,318,1.3,319,8,220,7,127
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 06:00,0,17.2,1,1,1,128,475,103,229,64,26.1,51.1,39.6,47.8,41,55,47.8,46.7,3.4,324,1.8,327,8,259,7,131
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 07:00,0,17.5,1,1,1,193,337,170,209,92,26.6,51.1,39.4,47.5,41,55,47.5,46.3,3.5,324,1.9,325,8,272,7,128
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 08:00,0,15.5,1,1,1,212,330,157,236,65,28,51.8,40.2,49.5,43,55.9,49.5,48.6,3.6,343,1.6,307,8,239,7,102
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 09:00,-777.7,11.2,1,1,1,202,356,141,227,75,28.4,52,41.2,53.8,48.2,59,53.8,53.5,4,3,1.6,269,8,212,2,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 10:00,0.3,6.9,1,1,1,187,338,171,219,84,27,53.1,41.1,58.4,53.1,64,58.4,58.3,4.8,20,1.6,209,8,183,3,182
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 11:00,1.1,4.3,1,1,1,214,321,155,207,103,24.1,53.1,40.8,61.7,55.4,69.1,61.7,61.7,5.5,2,0.9,174,8,199,4,132
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 12:00,2,3.2,1,1,1,222,309,164,202,103,23,53.1,40.2,63.8,57,73,63.8,63.8,6.1,254,1,128,8,181,5,151
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 13:00,2.6,2.7,1,1,1,214,320,191,171,104,23,53.6,39.9,64.9,57.2,75,64.9,64.9,7,221,2.1,80,5,270,7,146
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 14:00,2.7,2.8,1,1,1,234,329,169,158,110,21.9,53.6,40.2,64.9,57,75,64.9,64.9,7.5,215,3.2,43,5,338,6,172
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 15:00,2.4,3,1,1,1,201,326,161,188,124,23,54,40.6,64.4,57,75,64.4,64.4,7.9,222,3.5,47,5,370,7,180
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 16:00,1.5,3.7,1,1,1,216,343,170,184,86,24.1,54,41.4,62.8,55.9,71.1,62.8,62.8,8,241,3.8,18,5,269,7,252
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 17:00,0.5,5.5,1,1,1,213,321,182,173,110,26.1,54,42.3,60,55,66.2,60,59.9,6.9,264,3.5,81,7,269,8,207
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 18:00,0.1,7.2,1,1,1,144,436,164,175,81,27,54,42.9,58,53.6,63,58,57.9,5.9,279,2.8,95,8,300,7,242
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 19:00,-777.7,8.6,1,1,1,124,479,144,175,79,28,54,43.2,56.5,52,61,56.5,56.3,4.8,296,1.7,222,8,251,7,148
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 20:00,-777.7,10,1,1,1,124,484,153,180,59,28,53.6,43.3,55,50,60.1,55,54.8,4.3,324,1.4,228,8,227,7,115
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 21:00,0,11.2,1,1,1,105,498,137,188,72,28.4,53.1,43.2,53.8,48.9,59,53.8,53.5,3.8,331,1.1,312,8,224,3,121
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 22:00,0,12.2,1,1,1,107,492,163,186,52,28,53.1,42.9,52.8,48,57.9,52.8,52.5,3.7,325,0.9,308,8,209,3,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101218 23:00,-777.7,13.3,1,1,1,95,482,152,191,80,28,53.1,42.4,51.7,46.4,57.2,51.7,51.3,3.7,315,1.1,313,8,195,7,135
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 00:00,-777.7,14.2,1,1,1,113,502,131,192,61,28.9,52,42.1,50.9,45,57,50.9,50.3,3.6,316,1.4,322,8,235,7,133
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 06:00,0,17.5,1,1,1,126,486,103,221,64,26.1,51.1,39.2,47.5,41,55,47.5,46.4,3.3,321,1.8,332,8,266,7,130
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 07:00,0,17.8,1,1,1,190,350,160,204,96,26.6,51.1,39,47.2,41,55,47.2,46,3.4,322,1.9,327,8,280,7,126
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 08:00,0,15.9,1,1,1,207,340,149,232,71,28,51.1,39.8,49.1,43,55.4,49.1,48.3,3.6,337,1.6,312,8,240,7,112
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 09:00,-777.7,11.5,1,1,1,204,365,134,218,79,28.4,52,40.8,53.5,48,59,53.5,53.2,3.9,358,1.6,280,8,216,2,141
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 10:00,0.3,7.1,1,1,1,185,342,167,219,87,27,52,40.8,58.2,53.1,64,58.2,58.1,4.7,11,1.6,222,8,187,3,174
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 11:00,1,4.5,1,1,1,216,323,157,205,98,24.1,53.1,40.5,61.6,55,69.1,61.5,61.5,5.3,355,0.9,188,8,208,4,124
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 12:00,1.9,3.3,1,1,1,224,315,159,197,105,23,53.1,39.9,63.7,57,73,63.7,63.6,6,255,1.1,136,8,181,5,154
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 13:00,2.6,2.8,1,1,1,216,320,191,171,101,23,53.1,39.7,64.8,57.2,75,64.8,64.7,6.8,221,2.2,87,5,273,7,144
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 14:00,2.6,2.8,1,1,1,239,322,178,158,104,23,53.1,39.9,64.8,57,75,64.8,64.7,7.3,213,3.3,50,5,349,6,165
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 15:00,2.4,3.1,1,1,1,199,326,170,179,127,23,53.6,40.4,64.3,57,73.9,64.3,64.2,7.8,221,3.6,44,5,383,7,174
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 16:00,1.5,3.8,1,1,1,214,345,173,180,89,24.1,54,41.3,62.7,55.9,71.1,62.7,62.7,8,239,3.8,18,5,284,7,253
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 17:00,0.5,5.6,1,1,1,209,319,184,171,117,26.6,54,42.2,59.9,55,66.2,59.9,59.8,6.9,263,3.6,72,7,266,8,206
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 18:00,0.1,7.3,1,1,1,149,427,176,172,77,27,54,42.8,57.9,53.1,63,57.9,57.8,5.9,280,2.9,100,8,306,7,238
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 19:00,-777.7,8.7,1,1,1,124,481,151,169,76,28,53.6,43.2,56.3,52,61,56.3,56.2,4.7,298,1.7,222,8,253,7,141
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 20:00,-777.7,10.2,1,1,1,128,481,155,175,61,28,53.1,43.1,54.8,50,60.1,54.8,54.6,4.2,327,1.4,241,8,229,7,111
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 21:00,0,11.4,1,1,1,112,498,139,182,70,28.4,53.1,43,53.6,48.9,59,53.6,53.2,3.8,337,1.1,319,8,222,3,124
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 22:00,0,12.4,1,1,1,109,494,166,184,48,28,53.1,42.8,52.6,48,57.9,52.6,52.2,3.7,335,0.8,308,8,209,3,115
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101219 23:00,-777.7,13.4,1,1,1,98,483,146,189,84,28,52,42.3,51.6,46.4,57,51.6,51.1,3.7,318,1.1,310,8,197,7,127
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 00:00,-777.7,14.3,1,1,1,113,503,120,200,63,28.9,52,42,50.7,45,57,50.7,50.1,3.5,316,1.5,327,8,229,7,132
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 06:00,0,17.7,1,1,1,128,486,96,226,64,26.1,50,39,47.3,41,54,47.3,46.3,3.3,321,1.9,331,8,264,7,134
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 07:00,0,18,1,1,1,192,334,172,208,94,26.1,51.1,38.9,47,41,54,47,45.8,3.5,325,1.9,324,8,287,7,122
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 08:00,0,16.1,1,1,1,205,324,159,239,74,28,51.1,39.5,48.9,42.8,55.4,48.9,48,3.7,340,1.7,301,8,237,7,116
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 09:00,-777.7,11.7,1,1,1,193,358,136,229,84,28.4,51.8,40.5,53.3,48,59,53.3,53,3.8,358,1.7,285,8,219,2,137
GHCND:USW00023129,LONG BEACH DAUGHERTY FIELD CA US,20101220 10:00,0.3,7.3,1,1,1,185,336,164,228,87,27,52,40.5,58,52,64,58,57.9,4.8,14,1.7,210,8,190,3,178
