"artistURI","url","title","image-URL","birthPlace","birthYear","deathYear","when-acquired","dimensions","Type_URI","type","nationality_URI","nationality","collection","artistAppellationURI","artistName","credit"
"","http://www.sfmoma.org/explore/collection/artwork/8359","Portrait of Rose Dincess","http://www.sfmoma.org/images/artwork/medium/92.483_small_ema.jpg","","1890","1976","1992","24.45 cm x 19.53 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of Kate Elman"
"","http://www.sfmoma.org/explore/collection/artwork/13858","Postmistress and Daughter, Luzzara, Italy","","","1890","1976","1980","14.76 cm x 11.75 cm","","photograph","","American","SFMOMA","","Paul Strand","The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase"
"","http://www.sfmoma.org/explore/collection/artwork/113894","Rebecca, New Mexico","http://www.sfmoma.org/images/artwork/medium/2003.216%2001_b02.jpg","","1890","1976","2003","24.77 cm x 19.69 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of Carla Emil and Rich Silverstein"
"","http://www.sfmoma.org/explore/collection/artwork/13919","Shop, Le Bacar�s, Pyr�n�es-Orientales, France, from Portfolio Four","","","1890","1976","1983","18.26 cm x 14.61 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Paul Strand Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/13855","The Court, New York","http://www.sfmoma.org/images/artwork/medium/80.82_01_B02.jpg","","1890","1976","1980","24.61 cm x 19.37 cm","","photograph","","American","SFMOMA","","Paul Strand","The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase"
"","http://www.sfmoma.org/explore/collection/artwork/13917","The Family, Luzzara, Italy, from Portfolio Four","","","1890","1976","1983","21.75 cm x 27.62 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Paul Strand Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/13850","The Nets, Janitzio, Lake P�tzcuaro, Mexico","","","1890","1976","1975","22.7 cm x 28.58 cm","","photograph","","American","SFMOMA","","Paul Strand","Arthur W. Barney Bequest Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/13909","Truckman's House, New York","","","1890","1976","1983","24.29 cm x 19.37 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Paul Strand Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/113895","Untitled (Rebecca)","http://www.sfmoma.org/images/artwork/medium/PGPH03.181%2001_d02.jpg","","1890","1976","2003","24.45 cm x 19.37 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of Carla Emil and Rich Silverstein"
"","http://www.sfmoma.org/explore/collection/artwork/48534","Village, Gasp�","http://www.sfmoma.org/images/artwork/medium/ST1998.0443.jpg","","1890","1976","","11.91 cm x 15.08 cm","","photograph","","American","","","Paul Strand","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/48536","Wall Street, New York","http://www.sfmoma.org/images/artwork/medium/ST1998.0445_01_e03.jpg","","1890","1976","","13.18 cm x 16.35 cm","","photograph","","American","","","Paul Strand","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/13849","White Horse, Ranchos de Taos, New Mexico","","","1890","1976","1975","23.34 cm x 29.21 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/13868","Women of Santa Anna, Michoacan, from the portfolio Photographs of Mexico","","","1890","1976","1975","13.02 cm x 16.19 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Photographic Society of San Francisco"
"","http://www.sfmoma.org/explore/collection/artwork/13913","Young Boy, Gonderville, Charente, France","","","1890","1976","1983","27.78 cm x 22.54 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Paul Strand Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/13883","Young Woman and Boy, Toluca, from the portfolio Photographs of Mexico","","","1890","1976","1975","12.86 cm x 16.19 cm","","photograph","","American","SFMOMA","","Paul Strand","Gift of the Photographic Society of San Francisco"
"","http://www.sfmoma.org/explore/collection/artwork/104395","Bondi Beach/Parramatta Road","http://www.sfmoma.org/images/artwork/medium/2001.55.jpg","","1957","","2001","","","installation","","Swiss","SFMOMA","","Beat Streuli","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/4980","Hemlock","http://www.sfmoma.org/images/artwork/medium/84.287_01_d03.jpg","","1938","","1984","245.11 cm x 174.94 cm","","painting","","American","SFMOMA","","Charles Strong","Gift of David B. Devine in memory of Thomas Albright"
"","http://www.sfmoma.org/explore/collection/artwork/4979","Safe Passage (Raoul Wallenberg), from the series Heroes and Heroines","http://www.sfmoma.org/images/artwork/medium/82.65.jpg","","1938","","1982","261.62 cm x 201.93 cm","","painting","","American","SFMOMA","","Charles Strong","Gift of David B. Devine"
"","http://www.sfmoma.org/explore/collection/artwork/3348","Galleria dell'Accademia 1, Venice","http://www.sfmoma.org/images/artwork/medium/94.312_01_l02.jpg","","1954","","1994","190.18 cm x 233.05 cm","","photograph","","German","SFMOMA","","Thomas Struth","Accessions Committee Fund: gift of Collectors Forum, Jean and Jim Douglas, Doris and Donald Fisher, Mimi and Peter Haas, Elaine McKeon, Leanne B. Roberts, and Madeleine H. Russell"
"","http://www.sfmoma.org/explore/collection/artwork/25981","Hillside Road, Kiwado","http://www.sfmoma.org/images/artwork/medium/ph9897.jpg","","1954","","2000","44.77 cm x 54.29 cm","","photograph","","German","SFMOMA","","Thomas Struth","Accessions Committee Fund: gift of Barbara and Gerson Bakar, Collectors Forum, Susan and Robert Green, Mimi and Peter Haas, Patricia and Raoul Kennedy, Pam and Dick Kramlich, Vicki and Kent Logan, Phyllis and Stuart G. Moldaw, and Chara Schreyer"
"","http://www.sfmoma.org/explore/collection/artwork/8022","Hofgraben, M�nchen (Hofgraben, Munich)","","","1954","","1990","40.64 cm x 58.9 cm","","photograph","","German","SFMOMA","","Thomas Struth","Accessions Committee Fund: gift of Frances and John Bowes and Collectors Forum"
"","http://www.sfmoma.org/explore/collection/artwork/137067","Town Creek Mound","","","1933","","2010","195.58 cm x 251.46 cm","","sculpture","","American","SFMOMA","","Michelle Stuart","Gift of Jon and Lillian Lovelace"
"","http://www.sfmoma.org/explore/collection/artwork/26957","The Best of Wim T. Schippers","http://www.sfmoma.org/images/artwork/medium/98.374_01_b04.jpg","","1993","","1998","24.77 cm x 17.46 cm","","printed material","","","SFMOMA","","Studio Gonnissen and Widdershoven","Gift of Studio Gonnissen en Widdershoven, Amsterdam, The Netherlands"
"","http://www.sfmoma.org/explore/collection/artwork/9289","Untitled [Carnival Scene]","","","1899","1942","1994","9.53 cm x 9.21 cm","","photograph","","Czech","SFMOMA","","Jindrich Styrsky","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/9288","Untitled [Crystal ball with doll]","","","1899","1942","1994","9.53 cm x 8.89 cm","","photograph","","Czech","SFMOMA","","Jindrich Styrsky","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/9290","Untitled [Tattered Posters]","","","1899","1942","1994","9.53 cm x 9.21 cm","","photograph","","Czech","SFMOMA","","Jindrich Styrsky","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/138393","i-jusi Issue #23","","","1981","","2011","32.5 cm x 50 cm","","photograph","","South African","SFMOMA","","Mikhael Subotzky","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/133463","Untitled, from Fushi kaden","","","1940","","2011","32.07 cm x 31.75 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133473","Untitled, from the series Fushi kaden [Child with pigtails]","","","1940","","2011","32.39 cm x 32.7 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133471","Untitled, from the series Fushi kaden [Fabric draped over wood]","","","1940","","2011","32.07 cm x 31.75 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133465","Untitled, from Fushi kaden","","","1940","","2011","32.07 cm x 32.7 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133472","Untitled, from the series Fushi kaden [Girl and rosebush]","","","1940","","2011","32.39 cm x 32.07 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133466","Untitled, from the series Fushi kaden [Girl under tree]","","","1940","","2011","32.07 cm x 32.07 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133467","Untitled, from the series Fushi kaden [Goat]","","","1940","","2011","32.39 cm x 32.07 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133476","Untitled, from the series Fushi kaden [House]","","","1940","","2011","50.96 cm x 40.32 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133469","Untitled, from Fushi kaden","","","1940","","2011","32.39 cm x 32.07 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133470","Untitled, from the series Fushi kaden [Old Man in robe]","","","1940","","2011","50.8 cm x 40.64 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133474","Untitled, from the series Fushi kaden [Snake in doorframe]","","","1940","","2011","46.04 cm x 45.72 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/133468","Untitled, from Fushi kaden","","","1940","","2011","32.07 cm x 31.43 cm","","photograph","","Japanese","SFMOMA","","Issei Suda","Gift of Daniel Greenberg and Susan Steinhauser"
"","http://www.sfmoma.org/explore/collection/artwork/4982","Afternoon (Gogo)","","","1919","1996","1971","129.54 cm x 97.16 cm","","painting","","Japanese","SFMOMA","","Kumi Sugai","Gift of Jacob Delman"
"","http://www.sfmoma.org/explore/collection/artwork/4983","Hunter (Kariudo)","","","1919","1996","1971","99.85 cm x 80.96 cm","","painting","","Japanese","SFMOMA","","Kumi Sugai","Gift of Keith Wellin"
"","http://www.sfmoma.org/explore/collection/artwork/5652","Elevator Doors","","","1856","1924","1977","213.36 cm x 106.68 cm x 4.76 cm","","architectural detail","","American","SFMOMA","","Louis Sullivan","Partial gift of the Thomas B. Stauffer Family and partial purchase from the Helen Crocker Russell Fund"
"","http://www.sfmoma.org/explore/collection/artwork/4984","Being with the Sword and the Needle","","","1943","","1982","187.96 cm x 266.7 cm x 203.2 cm","","sculpture","","American","SFMOMA","","James Surls","Gift of Mr. and Mrs. Carter P. Thacher"
"","http://www.sfmoma.org/explore/collection/artwork/4546","Annette VII","http://www.sfmoma.org/images/artwork/medium/69.83_01_d02.jpg","","1901","1966","1969","46.99 cm x 27.31 cm x 19.05 cm","","sculpture","","Swiss","SFMOMA","","Alberto Giacometti","Gift of Mr. and Mrs. Louis Honig"
"","http://www.sfmoma.org/explore/collection/artwork/4548","Lampe avec deux figures (Lamp with Two Figures)","http://www.sfmoma.org/images/artwork/medium/82.381_01_b02.jpg","","1901","1966","1982","33.97 cm x 37.15 cm x 18.42 cm","","sculpture","","Swiss","SFMOMA","","Alberto Giacometti","Gift of the Carl Djerassi and Norma Djerassi Art Trust in memory of Pamela Djerassi Bush"
"","http://www.sfmoma.org/explore/collection/artwork/132","Petite faucille (femme debout) (Small Sickle [Woman Standing])","http://www.sfmoma.org/images/artwork/medium/83.224_01_d02.jpg","","1876","1942","1983","29.21 cm x 12.07 cm x 8.89 cm","","sculpture","","Spanish","SFMOMA","","Julio Gonz�lez","Gift of E. Morris Cox from the collection of Margaret Storke Cox"
"","http://www.sfmoma.org/explore/collection/artwork/37625","T�te (Trois quarts et profil) (Buste de Diego) (Head [Three-Quarters Profile] [Bust of Diego])","http://www.sfmoma.org/images/artwork/medium/98.292_01_d03.jpg","","1901","1966","1998","62.23 cm x 25.4 cm x 16.51 cm","","sculpture","","Swiss","SFMOMA","","Alberto Giacometti","Fractional purchase and bequest of Phyllis Wattis"
"","http://www.sfmoma.org/explore/collection/artwork/102630","The Last Emperor","","","1931","","2000","95.73 cm x 66.99 cm","","printed material","","Polish","SFMOMA","","Waldemar Swierzy","Gift of Jeff Galipeaux"
"","http://www.sfmoma.org/explore/collection/artwork/37492","False Botanical Studies","","","1974","","1999","","","drawing","","American, born Philippines","SFMOMA","","Stephanie Syjuco","Purchase through a gift of the Richard T. Baker and Martha B. Baker Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/101257","Things Fall Apart","http://www.sfmoma.org/images/artwork/medium/2001.67.A-E_01_d02.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/106376","Things Fall Apart (Piece 1 of 5)","http://www.sfmoma.org/images/artwork/medium/2001.67.A_view_6_d02.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/106375","Things Fall Apart (Piece 2 of 5)","http://www.sfmoma.org/images/artwork/medium/2001.67.B_view_5_d03.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/106374","Things Fall Apart (Piece 3 of 5)","http://www.sfmoma.org/images/artwork/medium/2001.67.C_view_4_d04.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/106378","Things Fall Apart (Piece 4 of 5)","http://www.sfmoma.org/images/artwork/medium/2001.67.D_view_10_d03.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/106377","Things Fall Apart (Piece 5 of 5)","http://www.sfmoma.org/images/artwork/medium/2001.67.E_01_c03.jpg","","1969","","2001","","","installation","","American","SFMOMA","","Sarah Sze","Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/128700","Abu Simbel, Large Speos - Colossal Statues Seen from the Front (Lower Part)","http://www.sfmoma.org/images/artwork/medium/2008.160_01_b02.jpg","","1817","1892","2008","24.13 cm x 30.8 cm","","photograph","","French","SFMOMA","","F�lix Teynard","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/9773","Dj�zeh (N�cropole de Memphis), Pyramide de Ch�ops (Grande Pyramide) [Gizeh (Necropolis of Memphis), Pyramid of Cheops (Great Pyramid)]","http://www.sfmoma.org/images/artwork/medium/96.194.jpg","","1817","1892","1996","24.77 cm x 31.12 cm","","photograph","","French","SFMOMA","","F�lix Teynard","Accessions Committee Fund: gift of the Modern Art Council, Leanne B. Roberts, and Helen and Charles Schwab"
"","http://www.sfmoma.org/explore/collection/artwork/48568","Edfou--Aspect g�n�ral de la ville vue de la plateforme centrale du pyl�ne (Edfou--General View of the Town Seen from the Central Roof Terrace of the Pylon), from the album �gypte et Nubie: sites et monuments les plus int�ressants pour l'�tude de l'art et de l'histoire (Egypt and Nubia: Sites and the Monuments Most Interesting for the Student of Art and History)","http://www.sfmoma.org/images/artwork/medium/96.324_small_ema.jpg","","1817","1892","1996","30.8 cm x 25.08 cm","","photograph","","French","","","F�lix Teynard","Collection of the San Francisco Museum of Modern Art, fractional gift of Paul Sack, and collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/104821","General View Taken from the Southern Tip of the Island of Elephantine. First Cataract","http://www.sfmoma.org/images/artwork/medium/ph01.214.jpg","","1817","1892","2002","23.9 cm x 30.8 cm","","photograph","","French","SFMOMA","","F�lix Teynard","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/48569","Rue de Saint Haon Le Ch�tel, plate 2 from Sites de la Loire","http://www.sfmoma.org/images/artwork/medium/ST1998.0479_small_ema.jpg","","1842","","","","","photograph","","French","","","F�lix Thiollier","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/7331","Untitled","http://www.sfmoma.org/images/artwork/medium/92.450_01_b02.jpg","","1842","","1992","18.1 cm x 13.97 cm","","photograph","","French","SFMOMA","","F�lix Thiollier","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/4996","Old Friend","http://www.sfmoma.org/images/artwork/medium/86.82_01_cs02.jpg","","1949","","1986","195.58 cm x 137.16 cm x 4.76 cm","","painting","","American","SFMOMA","","Ev Thomas","Gift of Anne MacDonald Walker"
"","http://www.sfmoma.org/explore/collection/artwork/1422","Soul Trap","http://www.sfmoma.org/images/artwork/medium/82.160_01_b02.jpg","","1943","","1982","235.59 cm x 114.94 cm","","drawing","","American","SFMOMA","","Larry Thomas","Gift of Paul Klein"
"","http://www.sfmoma.org/explore/collection/artwork/14109","Untitled","http://www.sfmoma.org/images/artwork/medium/82.326_01_b02.jpg","","1942","","1982","60.96 cm x 50.8 cm","","photograph","","American","SFMOMA","","Barbara Thompson","Purchase"
"","http://www.sfmoma.org/explore/collection/artwork/14108","Untitled","http://www.sfmoma.org/images/artwork/medium/82.316.jpg","","1942","","1982","60.96 cm x 50.8 cm","","photograph","","American","SFMOMA","","Barbara Thompson","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/25988","""Caney"" the Clown, from the book Street Life in London","http://www.sfmoma.org/images/artwork/medium/2000.613.jpg","","1837","1921","2000","11.75 cm x 8.89 cm","","photograph","","Scottish","SFMOMA","","John Thomson","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/18751","A Convict's Home, from the book Street Life in London","","","1837","1921","1997","21.27 cm x 27.31 cm","","photograph","","Scottish","SFMOMA","","John Thomson","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/48991","An Old Clothes Shop, Seven Dials, from the book Street Life in London","","","1837","1921","","11.59 cm x 8.89 cm","","photograph","","Scottish","","","John Thomson","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/48570","Canton","","","1837","1921","","20.96 cm x 27.46 cm","","photograph","","Scottish","","","John Thomson","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/48989","Cheap Fish of St. Giles's, from the book Street Life in London","http://www.sfmoma.org/images/artwork/medium/ST1998.0481.1_small_ema.jpg","","1837","1921","","11.27 cm x 8.89 cm","","photograph","","Scottish","","","John Thomson","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/48990","Dealer in Fancy-Ware, from the book Street Life in London","","","1837","1921","","9.05 cm x 11.27 cm","","photograph","","Scottish","","","John Thomson","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/48992","Street Advertising, from the book Street Life in London","http://www.sfmoma.org/images/artwork/medium/ST1998.0481.4_small_ema.jpg","","1837","1921","","","","photograph","","Scottish","","","John Thomson","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/19601","The Crawlers, from the book Street Life in London","","","1837","1921","1998","11.4 cm x 8.8 cm","","photograph","","Scottish","SFMOMA","","John Thomson","Foto Forum purchase"
"","http://www.sfmoma.org/explore/collection/artwork/18893","The London Boardmen, from the book Street Life in London","","","1837","1921","1997","27.31 cm x 21.27 cm","","photograph","","Scottish","SFMOMA","","John Thomson","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/14117","Face at Tulum","","","1943","","1979","8.57 cm x 11.11 cm","","photograph","","American","SFMOMA","","Ruth Thorne-Thomsen","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/14120","Untitled","","","1943","","1980","9.21 cm x 10.95 cm","","photograph","","American","SFMOMA","","Ruth Thorne-Thomsen","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/14118","Untitled","","","1943","","1980","9.37 cm x 11.59 cm","","photograph","","American","SFMOMA","","Ruth Thorne-Thomsen","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/18327","Skyscraper Vase","http://www.sfmoma.org/images/artwork/medium/96.615_01_b02.jpg","","1867","1959","1996","57.15 cm x 15.56 cm x 8.89 cm","","design object","","American","SFMOMA","","Frank Lloyd Wright","Gift of Michael and Gabrielle Boyd"
"","http://www.sfmoma.org/explore/collection/artwork/4997","Steep Ravine","","","","","1982","35.56 cm x 46.36 cm","","painting","","American","SFMOMA","","John Timiriasieff","Gift of Michele and Mercury Bell"
"","http://www.sfmoma.org/explore/collection/artwork/18221","Daimaru IV","","","1935","","1982","349.25 cm x 391.16 cm x 134.62 cm","","sculpture","","American","SFMOMA","","Michael Todd","Gift of Phyllis Wattis"
"","http://www.sfmoma.org/explore/collection/artwork/136898","St(62) + [PGh(76) x Rp(100)], 10","","","1959","","2011","","","design object","","Norwegian","SFMOMA","","Sissel Tolaas","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/104218","Applied Materials Trade Show Guide","","","1958","","2001","13.97 cm x 10.16 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104219","Artmosphere Identity Material","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104221","Asyst Technologies Lab Book","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104222","Discreet Identity and Collateral Materials","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104223","EFI (Electronics for Imaging) Annual Report (Mission Possible)","","","1958","","2001","24.13 cm x 19.05 cm x 1.27 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104224","Electronics for Imaging Annual Report (Mission Possible)","","","1958","","2001","15.24 cm x 22.86 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104227","Electronics for Imaging Annual Report (Mission Possible)","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104233","RPI (Rensselaer Polytechnic Institute) Poster","","","1958","","2001","101.6 cm x 66.04 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104235","San Francisco Ballet 65th Anniversary Book","","","1958","","2001","30.48 cm x 22.86 cm x 2.22 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104273","Thirty Frames Per Second: The Visionary Art of the Music Video","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104238","Tolleson Design ""Soak, Wash, Rinse, Spin"" Book","","","1958","","2001","24.45 cm x 18.1 cm x 2.86 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104239","Urban Outfitters 1998 Annual Report","","","1958","","2001","18.42 cm x 14.29 cm","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/104262","Urban Outfitters 1999 Annual Report","","","1958","","2001","","","printed material","","American","SFMOMA","","Steve Tolleson","Gift of Tolleson Design"
"","http://www.sfmoma.org/explore/collection/artwork/114045","Field Guides","http://www.sfmoma.org/images/artwork/medium/2003.293_01_d02.jpg","","1956","","2003","152.4 cm x 213.36 cm","","painting","","American","SFMOMA","","Fred Tomaselli","Fractional and promised gift of Vicki and Kent Logan and Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/147173","Scissor Table","","","1958","","","47.31 cm x 104.46 cm x 36.2 cm","","furniture","","American","SFMOMA","","Bruce Tomb","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/376","Scissor Table","","","1958","","1990","47.31 cm x 104.46 cm x 36.2 cm","","furniture","","American","SFMOMA","","Bruce Tomb","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/3651","Table for Socialism","http://www.sfmoma.org/images/artwork/medium/90.317.A-B_cons02.jpg","","1958","","1990","48.26 cm x 59.69 cm x 43.18 cm","","furniture","","American","SFMOMA","","Bruce Tomb","From the collection of Judy Gittelsohn, Accessions Committee Fund: gift of Mrs. Robert MacDonnell, and the Modern Art Council"
"","http://www.sfmoma.org/explore/collection/artwork/27738","Toilet and High Tank","","","1984","","1999","153.04 cm x 55.88 cm x 104.14 cm","","design object","","","SFMOMA","","Interim Office of Architecture","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/322","Constructivist Painting No. 8","http://www.sfmoma.org/images/artwork/medium/50.3013_01_d03.jpg","","1874","1949","1950","80.33 cm x 49.53 cm","","painting","","Uruguayan","SFMOMA","","Joaqu�n Torres-Garc�a","Purchase through the aid of a gift from Willard Durham"
"","http://www.sfmoma.org/explore/collection/artwork/4800","Two Figures","http://www.sfmoma.org/images/artwork/medium/43.4376_01_b02.jpg","","1874","1949","1943","73.03 cm x 60.33 cm","","painting","","Uruguayan","SFMOMA","","Joaqu�n Torres-Garc�a","Gift of Roman Fresnedo Siri through Adolfo J. Sasco"
"","http://www.sfmoma.org/explore/collection/artwork/101262","Bouton d'Or, Pony of the Prince Imperial with Groom","","","","","2000","17.46 cm x 24.77 cm","","photograph","","French","SFMOMA","","Henri Tournier","Purchase through a gift of The Charina Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/128967","Itinerant Burlesque Show, Minhang District, Shanghai, 2006 from the series City's Edge","","","1971","","2008","38.42 cm x 48.26 cm","","photograph","","American","","","Daniel Traub","Foto Forum purchase"
"","http://www.sfmoma.org/explore/collection/artwork/128968","Mother and Child, Songjiang District, Shanghai, 2006 from the series City's Edge","","","1971","","2008","38.42 cm x 48.26 cm","","photograph","","American","","","Daniel Traub","Foto Forum purchase"
