,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth,prob
51,s02-dma!Object Link Source,0,0.0,0,0.0,0,0.0,E40_Legal_Body---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
4,s05-met!Culture,0,0.0,0,0.0,0,0.0,E55_Type---rdf-schema#label,True,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
5,s03-ima-artists!nationality,0,0.0,0,0.0,0,3.0298334352e-33,E74_Group---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
7,s11-s-19-artists!occupation,0,0.0,0,0.0,0,7.81558588298e-21,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
16,s07-s-13!title,0,0.0,0,0.0,0,2.15647261242e-21,E35_Title---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
19,s07-s-13!image_url,0,0.0,0,0.0,0,1.55976782366e-23,E38_Image---dev#classLink,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
20,s12-s-19-artworks!img_url,0,0.0,0,0.0,0,4.01929000673e-43,E38_Image---dev#classLink,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
22,s05-met!Description,0,0.0,0,0.0,0,1.1079289763e-22,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
23,s06-npg!Classification,0,0.0,0,0.0,0,0.0,E55_Type---rdf-schema#label,True,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
26,s05-met!Classification,0,0.0,0,0.0,0,2.64724971778e-31,E55_Type---rdf-schema#label,True,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
29,s12-s-19-artworks!date_made,0,0.0,0,0.0,0,1.86274564385e-31,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
30,s11-s-19-artists!artist_name,0,0.0,0,0.0,0,1.81834644073e-44,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
32,s12-s-19-artworks!nationality,0,0.0,0,0.0,0,3.21297368747e-22,E74_Group---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
33,s06-npg!Dimension,0,0.0,0,0.0,0,9.24359614182e-19,E54_Dimension---P3_has_note,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
34,s12-s-19-artworks!title,0,0.0,0,0.0,0,3.26271524952e-42,E35_Title---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
40,s02-dma!Object Work Type,0,0.0,0,0.0,0,1.57721418479e-33,E55_Type---rdf-schema#label,True,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
42,s03-ima-artists!title,0,0.0,0,0.0,0,7.23018175197e-38,E35_Title---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
48,s05-met!Who,0,0.0,0,0.0,0,2.22617325907e-18,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
49,s04-ima-artworks!imageURL,0,0.0,0,0.0,0,1.06585451732e-38,E38_Image---dev#classLink,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
50,s04-ima-artworks!creationDate,0,0.0,0,0.0,0,1.16131108164e-24,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
75,s02-dma!Artist Nationality,0,0.0,0,0.0,0,0.0,E74_Group---rdf-schema#label,False,s29-gilcrease!Medium,0.0,E55_Type---rdf-schema#label,0.157585507627
15,s01-cb!Attribution,0,1.0,0,0.0654205607477,0,0.0237887132155,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.301447251869,E82_Actor_Appellation---rdf-schema#label,0.987703154989
57,s07-s-13!origin,0,0.133333333333,0,0.0,0,0.529715531665,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.663090120875
28,s01-cb!Begin Date,0,0.0,0,0.0,0,0.578653779195,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.542505776657
35,s02-dma!Artist Name,0,0.047619047619,0,0.0833333333333,0,0.00010701656416,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.42083734184,E82_Actor_Appellation---rdf-schema#label,0.493627092297
37,s06-npg!Artist,0,0.0625,0,0.02,0,2.69104595058e-16,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.390270317318,E82_Actor_Appellation---rdf-schema#label,0.480315891302
58,s04-ima-artworks!sourceURL,0,0.0,0,0.0,0,1.90389458897e-43,E22_Man-Made_Object---dev#classLink,False,s29-gilcrease!Attribution,0.454954802828,E82_Actor_Appellation---rdf-schema#label,0.453616457168
36,s06-npg!Description,0,0.294117647059,0,0.0,0,9.07210672099e-05,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.446738430399
22,s05-met!Description,0,0.294117647059,0,0.0,0,2.23951344791e-15,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.446666870147
1,s12-s-19-artworks!description,0,0.294117647059,0,0.0,0,8.19343158029e-49,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.446666870147
48,s05-met!Who,0,0.0,0,0.0769230769231,0,3.37079637655e-09,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.416367036712,E82_Actor_Appellation---rdf-schema#label,0.430473473441
43,s07-s-13!Label_on_page,0,0.0434782608696,0,0.0,0,0.339835788516,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.407190072778
7,s11-s-19-artists!occupation,0,0.235294117647,0,0.0,0,2.67653130919e-23,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.375995941793
24,s11-s-19-artists!nationality,0,0.166666666667,0,0.0,0,0.0769908736947,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.353877859017
26,s05-met!Classification,0,0.190476190476,0,0.0,0,3.80510553544e-29,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.325330058364
23,s06-npg!Classification,0,0.190476190476,0,0.0,0,0.0,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.325330058364
30,s11-s-19-artists!artist_name,0,0.047619047619,0,0.00181636907459,0,4.44801289441e-50,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.20871549434,E82_Actor_Appellation---rdf-schema#label,0.3197015326
60,s07-s-13!dimension,0,0.176470588235,0,0.0,0,5.45691767624e-25,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.310237355354
33,s06-npg!Dimension,0,0.176470588235,0,0.0,0,5.36009635498e-21,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.310237355354
71,s07-s-13!nationality,0,0.166666666667,0,0.0,0,1.17286065374e-09,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905388093
32,s12-s-19-artworks!nationality,0,0.166666666667,0,0.0,0,4.96057045279e-15,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
5,s03-ima-artists!nationality,0,0.166666666667,0,0.0,0,4.22182331559e-30,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
67,s04-ima-artworks!nationality,0,0.166666666667,0,0.0,0,4.22182331559e-30,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
50,s04-ima-artworks!creationDate,0,0.157894736842,0,0.0,0,1.43612574735e-27,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.290829947556
10,s06-npg!AquisitionDate,0,0.136363636364,0,0.0,0,1.28179189531e-17,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.269257121375
68,s06-npg!Title,0,0.0,0,0.0,0,1.01681449326e-18,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.190792156648,E82_Actor_Appellation---rdf-schema#label,0.258965656918
75,s02-dma!Artist Nationality,0,0.12,0,0.0,0,0.0,E74_Group---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.253554469036
55,s01-cb!Dimensions,0,0.111111111111,0,0.0,0,0.00336005998657,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.247272896269
13,s02-dma!dimensions,0,0.111111111111,0,0.0,0,0.000476891056114,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245564223366
17,s04-ima-artworks!dimensions,0,0.111111111111,0,0.0,0,1.24134554405e-10,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.24528236898
11,s12-s-19-artworks!dimensions,0,0.111111111111,0,0.0,0,1.44033250766e-41,E54_Dimension---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245282368907
44,s04-ima-artworks!creditLine,0,0.0,0,0.0,0,1.65993581381e-35,E8_Acquisition---P3_has_note,False,s29-gilcrease!Attribution,0.166421666914,E82_Actor_Appellation---rdf-schema#label,0.243943645076
18,s11-s-19-artists!long_biography,0,0.0869565217391,0,0.0,0,4.02722110856e-50,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.223738043631
72,s08-s-17-edited!DESCRIPTION,0,0.0,0,0.0,0,7.71613659646e-25,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Attribution,0.121220316326,E82_Actor_Appellation---rdf-schema#label,0.21767983832
46,s04-ima-artworks!galleryLabel,0,0.0,0,0.0,0,4.45086955407e-19,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.103999902502,E82_Actor_Appellation---rdf-schema#label,0.208227094165
42,s03-ima-artists!title,0,0.0666666666667,0,0.0,0,1.69932202513e-42,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
0,s04-ima-artworks!title,0,0.0666666666667,0,0.0,0,1.69932202513e-42,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
34,s12-s-19-artworks!title,0,0.0666666666667,0,0.0,0,1.7666543505e-47,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
16,s07-s-13!title,0,0.0666666666667,0,0.0,0,6.37737952987e-24,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
25,s06-npg!Medium,0,0.0,0,0.0,0,0.0873098813892,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.198187734921
14,s04-ima-artworks!materials,0,0.0526315789474,0,0.0,0,8.00721366011e-17,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.195500903992
59,s12-s-19-artworks!artist_name,0,0.047619047619,0,0.0,0,3.80869904607e-23,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.191611356431
61,s01-cb!Dated,0,0.0,0,0.0,0,0.0661428355348,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.187671289493
12,s02-dma!Artist Death Date,0,0.04,0,0.0,0,3.57477784084e-06,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.185814522101
45,s02-dma!Artist Birth Date,0,0.0384615384615,0,0.0,0,1.95422884045e-06,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.184659445113
63,s01-cb!End Date,0,0.0,0,0.0,0,0.00553923931105,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.159946552976
2,s07-s-13!name,0,0.0,0,0.0284548104956,0,1.8007184599e-10,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.15919034649
73,s01-cb!Title,0,0.0,0,0.0,0,0.00336005998657,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.159014300094
31,s02-dma!Object Title,0,0.0,0,0.0,0,0.000476891056114,E35_Title---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157787657828
53,s02-dma!Object Latest Date,0,0.0,0,0.0,0,4.10404899701e-05,E52_Time-Span---P82b_end_of_the_end,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.15760289607
47,s01-cb!Medium,0,0.0,0,0.0,0,7.59117868752e-06,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157588723815
69,s04-ima-artworks!provenance,0,0.0,0,0.0,0,4.62846800874e-06,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157587468584
27,s02-dma!Object Earliest Date,0,0.0,0,0.0,0,3.07099900186e-06,E52_Time-Span---P82a_begin_of_the_begin,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157586808724
8,s08-s-17-edited!VIDEO,0,0.0,0,0.0,0,5.01590771924e-07,E31_Document---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585720136
3,s02-dma!Object Rights,0,0.0,0,0.0,0,1.98194870987e-07,E30_Right---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585591596
70,s05-met!Credit Line,0,0.0,0,0.0,0,1.3781781023e-07,E8_Acquisition---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585566016
65,s05-met!image,0,0.0,0,0.0,0,1.3781781023e-07,E38_Image---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585566016
41,s05-met!Date,0,0.0,0,0.0,0,1.03806496818e-07,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585551607
39,s06-npg!CreditLine,0,0.0,0,0.0,0,1.11307835959e-16,E8_Acquisition---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
74,s07-s-13!credit_line,0,0.0,0,0.0,0,4.56245839503e-17,E8_Acquisition---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
4,s05-met!Culture,0,0.0,0,0.0,0,0.0,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
6,s12-s-19-artworks!technique,0,0.0,0,0.0,0,3.4750965002e-22,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
66,s07-s-13!technique,0,0.0,0,0.0,0,3.57574087786e-18,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
64,s06-npg!Image,0,0.0,0,0.0,0,1.13926875734e-21,E38_Image---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
56,s05-met!Geography,0,0.0,0,0.0,0,2.9423242018e-33,E44_Place_Appellation---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
62,s02-dma!Object Facet Value 1,0,0.0,0,0.0,0,2.36921419447e-17,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
9,s06-npg!DateOfWork,0,0.0,0,0.0,0,2.35320613994e-18,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
54,s11-s-19-artists!birth_data_and_place,0,0.0,0,0.0,0,4.91428937923e-50,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
52,s08-s-17-edited!AUTHOR,0,0.0,0,0.0,0,2.60213510054e-20,E82_Actor_Appellation---rdf-schema#label,True,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
51,s02-dma!Object Link Source,0,0.0,0,0.0,0,0.0,E40_Legal_Body---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
49,s04-ima-artworks!imageURL,0,0.0,0,0.0,0,1.90389458897e-43,E38_Image---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
19,s07-s-13!image_url,0,0.0,0,0.0,0,2.618053701e-26,E38_Image---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
20,s12-s-19-artworks!img_url,0,0.0,0,0.0,0,1.58371591228e-48,E38_Image---dev#classLink,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
21,s05-met!Medium,0,0.0,0,0.0,0,4.0856551891e-22,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
40,s02-dma!Object Work Type,0,0.0,0,0.0,0,9.65527974926e-32,E55_Type---rdf-schema#label,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
29,s12-s-19-artworks!date_made,0,0.0,0,0.0,0,3.28775857193e-35,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
38,s07-s-13!dates,0,0.0,0,0.0,0,3.6259063523e-21,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
55,s01-cb!Dimensions,0.481485818347,1.0,0.00622195747624,0.0327868852459,8.15451944811e-12,0.434231177986,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.482167231989,E54_Dimension---P3_has_note,0.998161248133
33,s06-npg!Dimension,0.206891421576,0.8,0.372889305816,0.0,0.000662781260879,6.74826953154e-17,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.477049010415,E54_Dimension---P3_has_note,0.994653536512
13,s02-dma!dimensions,0.16329445213,0.8,0.358993710692,0.0,0.00264870840668,3.58148136509e-10,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.428160516991,E54_Dimension---P3_has_note,0.993409730779
11,s12-s-19-artworks!dimensions,0.282297409482,0.8,0.174002918288,0.0,1.87663323949e-32,5.46608327201e-44,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.475029517607,E54_Dimension---P3_has_note,0.988931341923
17,s04-ima-artworks!dimensions,0.298199183767,0.8,0.158561643836,0.0,1.32579317488e-14,8.13304995808e-06,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.471109775227,E54_Dimension---P3_has_note,0.988147301596
60,s07-s-13!dimension,0.364009628668,0.636363636364,0.0904505461165,0.0,3.10108378873e-05,9.69404426093e-22,E54_Dimension---P3_has_note,True,s29-gilcrease!Dimensions,0.47360905467,E54_Dimension---P3_has_note,0.966724635694
69,s04-ima-artworks!provenance,0.400357009357,0.0555555555556,0.0131328114897,0.0,6.71988259535e-28,0.166022172995,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.288979457166,E54_Dimension---P3_has_note,0.531031493728
18,s11-s-19-artists!long_biography,0.438465197304,0.0952380952381,0.0695694416223,0.0,9.04927971638e-58,1.51416349387e-56,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.244910347229,E54_Dimension---P3_has_note,0.463455834166
73,s01-cb!Title,0.0504800860403,0.0,0.00985822345306,0.0,0.028123500451,0.434231177986,E35_Title---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.438459858214
72,s08-s-17-edited!DESCRIPTION,0.388196041655,0.0,0.0232393474144,0.0,4.17915629114e-34,1.49014213312e-21,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.386458190575,E54_Dimension---P3_has_note,0.419329897589
2,s07-s-13!name,0.0158028906435,0.0833333333333,0.0,0.0,2.6512821221e-05,0.284734449785,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.412580753739
19,s07-s-13!image_url,0.457666602777,0.0588235294118,0.0,0.0,3.00244682819e-57,2.16301315579e-23,E38_Image---dev#classLink,False,s29-gilcrease!Dimensions,0.306505067439,E54_Dimension---P3_has_note,0.406152268915
50,s04-ima-artworks!creationDate,0.516079018375,0.111111111111,0.100366885099,0.0,1.73898075718e-54,5.4268620266e-25,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.319249406085
15,s01-cb!Attribution,0.0,0.111111111111,0.0,0.0,0.0,0.0885619432412,E82_Actor_Appellation---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.301262419521
1,s12-s-19-artworks!description,0.314550890837,0.111111111111,0.0626380967062,0.0,3.05274611445e-42,1.39057305209e-54,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.290064059136
10,s06-npg!AquisitionDate,0.518901060384,0.15,0.0,0.0,1.40756333311e-47,5.21915472764e-13,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.282802194373
23,s06-npg!Classification,0.0,0.15,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.282802194372
26,s05-met!Classification,0.0,0.15,0.0,0.0,0.0,2.20105235198e-34,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.282802194372
38,s07-s-13!dates,0.484643333539,0.0769230769231,0.0929892814609,0.0,5.57770249898e-53,4.25238634392e-17,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.278053196697
7,s11-s-19-artists!occupation,0.00792067712944,0.117647058824,1.31910317127e-06,0.0,0.00434382779243,1.17491789903e-19,E33_Linguistic_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251552774853
24,s11-s-19-artists!nationality,0.0,0.117647058824,0.0,0.0,0.0,1.75549897911e-06,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251348035904
71,s07-s-13!nationality,0.0,0.117647058824,0.0,0.0,0.0,2.52423020705e-16,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251346981658
32,s12-s-19-artworks!nationality,0.0,0.117647058824,0.0,0.0,0.0,7.05106230719e-22,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251346981658
67,s04-ima-artworks!nationality,0.0,0.117647058824,0.0,0.0,0.0,4.02815431993e-35,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251346981658
5,s03-ima-artists!nationality,0.0,0.117647058824,0.0,0.0,0.0,4.02815431993e-35,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.251346981658
36,s06-npg!Description,0.491088546187,0.111111111111,0.0,0.0,2.19125236444e-24,5.20155229073e-11,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.245282368938
22,s05-met!Description,0.43667021138,0.111111111111,0.0,0.0,1.27374370389e-16,1.73470326196e-22,E22_Man-Made_Object---P3_has_note,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.245282368907
75,s02-dma!Artist Nationality,0.0,0.0833333333333,0.0,0.0,0.0,0.0,E74_Group---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.22062529163
65,s05-met!image,0.499060633646,0.0769230769231,0.000681904640789,0.0,1.7679264867e-07,8.41187591608e-14,E38_Image---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.215615569375
9,s06-npg!DateOfWork,0.5516311864,0.0,0.105215742584,0.0,6.01365542795e-46,7.73583885352e-14,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.215535202284
29,s12-s-19-artworks!date_made,0.523566310449,0.0,0.0996289762348,0.0,3.53667490542e-59,4.2340147182e-35,E52_Time-Span---P82_at_some_time_within,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.21210392909
20,s12-s-19-artworks!img_url,0.499993635189,0.0666666666667,0.0,0.0,6.05573109898e-60,3.72043580467e-54,E38_Image---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.20670840383
49,s04-ima-artworks!imageURL,0.499999999214,0.0625,2.40450533443e-10,0.0,6.6312072474e-54,1.08469814123e-46,E38_Image---dev#classLink,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.203332370657
14,s04-ima-artworks!materials,0.0,0.0588235294118,0.0,0.0,0.0,3.45367036378e-05,E55_Type---rdf-schema#label,False,s29-gilcrease!Dimensions,0.0,E54_Dimension---P3_has_note,0.200405426404
